id,month,region_type,region_name,country,source,ns,s
44554,2021-04-01,DOMAIN,CoV_NSP3_C,"Venezuela, Bolivarian Republic of",GISAID,0,5
44555,2021-04-01,DOMAIN,CoV_NSP3_C,Zambia,GISAID,0,5
44556,2021-04-01,DOMAIN,CoV_NSP4_C,Angola,GISAID,0,1
44557,2021-04-01,DOMAIN,CoV_NSP4_C,Argentina,GISAID,2,1
44558,2021-04-01,DOMAIN,CoV_NSP4_C,Australia,GISAID,1,32
44559,2021-04-01,DOMAIN,CoV_NSP4_C,Austria,GISAID,9,1
44560,2021-04-01,DOMAIN,CoV_NSP4_C,Bahrain,GISAID,1,8
44561,2021-04-01,DOMAIN,CoV_NSP4_C,Belgium,GISAID,17,31
44562,2021-04-01,DOMAIN,CoV_NSP4_C,Brazil,GISAID,15,22
44563,2021-04-01,DOMAIN,CoV_NSP4_C,Bulgaria,GISAID,3,13
44564,2021-04-01,DOMAIN,CoV_NSP4_C,Canada,GISAID,11,137
44565,2021-04-01,DOMAIN,CoV_NSP4_C,Chile,GISAID,5,4
44566,2021-04-01,DOMAIN,CoV_NSP4_C,China,GISAID,0,1
44567,2021-04-01,DOMAIN,CoV_NSP4_C,Colombia,GISAID,1,1
44568,2021-04-01,DOMAIN,CoV_NSP4_C,Costa Rica,GISAID,0,1
44569,2021-04-01,DOMAIN,CoV_NSP4_C,Croatia,GISAID,5,2
44570,2021-04-01,DOMAIN,CoV_NSP4_C,Czechia,GISAID,9,11
44571,2021-04-01,DOMAIN,CoV_NSP4_C,Denmark,GISAID,30,20
44572,2021-04-01,DOMAIN,CoV_NSP4_C,Ecuador,GISAID,0,2
44573,2021-04-01,DOMAIN,CoV_NSP4_C,Estonia,GISAID,10,1
44574,2021-04-01,DOMAIN,CoV_NSP4_C,Finland,GISAID,6,1
44575,2021-04-01,DOMAIN,CoV_NSP4_C,France,GISAID,114,78
44576,2021-04-01,DOMAIN,CoV_NSP4_C,Germany,GISAID,294,183
44577,2021-04-01,DOMAIN,CoV_NSP4_C,Ghana,GISAID,0,4
44578,2021-04-01,DOMAIN,CoV_NSP4_C,Greece,GISAID,2,17
44579,2021-04-01,DOMAIN,CoV_NSP4_C,Hong Kong,GISAID,0,9
44580,2021-04-01,DOMAIN,CoV_NSP4_C,India,GISAID,55,1124
44581,2021-04-01,DOMAIN,CoV_NSP4_C,Indonesia,GISAID,0,2
44582,2021-04-01,DOMAIN,CoV_NSP4_C,Ireland,GISAID,15,52
44583,2021-04-01,DOMAIN,CoV_NSP4_C,Israel,GISAID,29,2
44584,2021-04-01,DOMAIN,CoV_NSP4_C,Italy,GISAID,64,14
44585,2021-04-01,DOMAIN,CoV_NSP4_C,Japan,GISAID,44,123
44586,2021-04-01,DOMAIN,CoV_NSP4_C,Jordan,GISAID,0,4
44587,2021-04-01,DOMAIN,CoV_NSP4_C,Kenya,GISAID,1,12
44588,2021-04-01,DOMAIN,CoV_NSP4_C,Latvia,GISAID,3,1
44589,2021-04-01,DOMAIN,CoV_NSP4_C,Lithuania,GISAID,8,4
44590,2021-04-01,DOMAIN,CoV_NSP4_C,Luxembourg,GISAID,4,9
44591,2021-04-01,DOMAIN,CoV_NSP4_C,Malaysia,GISAID,0,1
44592,2021-04-01,DOMAIN,CoV_NSP4_C,Mexico,GISAID,28,18
44593,2021-04-01,DOMAIN,CoV_NSP4_C,Netherlands,GISAID,20,46
44594,2021-04-01,DOMAIN,CoV_NSP4_C,New Zealand,GISAID,0,3
44595,2021-04-01,DOMAIN,CoV_NSP4_C,North Macedonia,GISAID,0,1
44596,2021-04-01,DOMAIN,CoV_NSP4_C,Norway,GISAID,10,13
44597,2021-04-01,DOMAIN,CoV_NSP4_C,Not available,GISAID,56,63
44598,2021-04-01,DOMAIN,CoV_NSP4_C,Poland,GISAID,31,12
44599,2021-04-01,DOMAIN,CoV_NSP4_C,Portugal,GISAID,40,15
44600,2021-04-01,DOMAIN,CoV_NSP4_C,Qatar,GISAID,1,5
44601,2021-04-01,DOMAIN,CoV_NSP4_C,Russian Federation,GISAID,3,39
44602,2021-04-01,DOMAIN,CoV_NSP4_C,Singapore,GISAID,0,46
44603,2021-04-01,DOMAIN,CoV_NSP4_C,Slovakia,GISAID,2,15
44604,2021-04-01,DOMAIN,CoV_NSP4_C,Slovenia,GISAID,12,34
44605,2021-04-01,DOMAIN,CoV_NSP4_C,South Africa,GISAID,5,4
44606,2021-04-01,DOMAIN,CoV_NSP4_C,Spain,GISAID,30,17
44607,2021-04-01,DOMAIN,CoV_NSP4_C,Sweden,GISAID,37,18
44608,2021-04-01,DOMAIN,CoV_NSP4_C,Switzerland,GISAID,96,23
44609,2021-04-01,DOMAIN,CoV_NSP4_C,Thailand,GISAID,0,1
44610,2021-04-01,DOMAIN,CoV_NSP4_C,United Kingdom,GISAID,358,459
44611,2021-04-01,DOMAIN,CoV_NSP4_C,United States,GISAID,957,631
44612,2021-04-01,DOMAIN,CoV_NSP4_N,Argentina,GISAID,148,7
44613,2021-04-01,DOMAIN,CoV_NSP4_N,Austria,GISAID,457,10
44614,2021-04-01,DOMAIN,CoV_NSP4_N,Bangladesh,GISAID,19,1
44615,2021-04-01,DOMAIN,CoV_NSP4_N,Belgium,GISAID,6198,71
44616,2021-04-01,DOMAIN,CoV_NSP4_N,Brazil,GISAID,394,70
44617,2021-04-01,DOMAIN,CoV_NSP4_N,Bulgaria,GISAID,782,12
44618,2021-04-01,DOMAIN,CoV_NSP4_N,Canada,GISAID,4721,566
44619,2021-04-01,DOMAIN,CoV_NSP4_N,Chile,GISAID,137,6
44620,2021-04-01,DOMAIN,CoV_NSP4_N,Colombia,GISAID,84,5
44621,2021-04-01,DOMAIN,CoV_NSP4_N,Costa Rica,GISAID,63,2
44622,2021-04-01,DOMAIN,CoV_NSP4_N,Croatia,GISAID,1150,8
44623,2021-04-01,DOMAIN,CoV_NSP4_N,Czechia,GISAID,847,23
44624,2021-04-01,DOMAIN,CoV_NSP4_N,Denmark,GISAID,16029,368
44625,2021-04-01,DOMAIN,CoV_NSP4_N,Estonia,GISAID,952,14
44626,2021-04-01,DOMAIN,CoV_NSP4_N,Finland,GISAID,945,274
44627,2021-04-01,DOMAIN,CoV_NSP4_N,France,GISAID,7884,81
44628,2021-04-01,DOMAIN,CoV_NSP4_N,Germany,GISAID,39542,303
44629,2021-04-01,DOMAIN,CoV_NSP4_N,Greece,GISAID,1711,32
44630,2021-04-01,DOMAIN,CoV_NSP4_N,Guam,GISAID,20,2
44631,2021-04-01,DOMAIN,CoV_NSP4_N,Honduras,GISAID,2,1
44632,2021-04-01,DOMAIN,CoV_NSP4_N,India,GISAID,752,71
44633,2021-04-01,DOMAIN,CoV_NSP4_N,"Iran, Islamic Republic of",GISAID,11,2
44634,2021-04-01,DOMAIN,CoV_NSP4_N,Ireland,GISAID,3608,212
44635,2021-04-01,DOMAIN,CoV_NSP4_N,Israel,GISAID,1261,20
44636,2021-04-01,DOMAIN,CoV_NSP4_N,Italy,GISAID,6644,40
44637,2021-04-01,DOMAIN,CoV_NSP4_N,Japan,GISAID,9024,41
44638,2021-04-01,DOMAIN,CoV_NSP4_N,Kenya,GISAID,143,13
44639,2021-04-01,DOMAIN,CoV_NSP4_N,Latvia,GISAID,1438,3
44640,2021-04-01,DOMAIN,CoV_NSP4_N,Lebanon,GISAID,16,1
44641,2021-04-01,DOMAIN,CoV_NSP4_N,Lithuania,GISAID,3409,26
44642,2021-04-01,DOMAIN,CoV_NSP4_N,Luxembourg,GISAID,1657,13
44643,2021-04-01,DOMAIN,CoV_NSP4_N,Malaysia,GISAID,112,1
44644,2021-04-01,DOMAIN,CoV_NSP4_N,Mexico,GISAID,2203,33
44645,2021-04-01,DOMAIN,CoV_NSP4_N,Netherlands,GISAID,7889,127
44646,2021-04-01,DOMAIN,CoV_NSP4_N,New Zealand,GISAID,41,4
44647,2021-04-01,DOMAIN,CoV_NSP4_N,North Macedonia,GISAID,130,8
44648,2021-04-01,DOMAIN,CoV_NSP4_N,Norway,GISAID,2176,17
44649,2021-04-01,DOMAIN,CoV_NSP4_N,Not available,GISAID,450,38
44650,2021-04-01,DOMAIN,CoV_NSP4_N,Pakistan,GISAID,117,1
44651,2021-04-01,DOMAIN,CoV_NSP4_N,"Palestine, State of",GISAID,18,1
44652,2021-04-01,DOMAIN,CoV_NSP4_N,Peru,GISAID,17,4
44653,2021-04-01,DOMAIN,CoV_NSP4_N,Poland,GISAID,5722,44
44654,2021-04-01,DOMAIN,CoV_NSP4_N,Portugal,GISAID,1579,145
44655,2021-04-01,DOMAIN,CoV_NSP4_N,Qatar,GISAID,37,1
44656,2021-04-01,DOMAIN,CoV_NSP4_N,Russian Federation,GISAID,175,4
44657,2021-04-01,DOMAIN,CoV_NSP4_N,Singapore,GISAID,108,3
44658,2021-04-01,DOMAIN,CoV_NSP4_N,Slovakia,GISAID,1031,16
44659,2021-04-01,DOMAIN,CoV_NSP4_N,Slovenia,GISAID,3809,97
44660,2021-04-01,DOMAIN,CoV_NSP4_N,South Africa,GISAID,34,22
44661,2021-04-01,DOMAIN,CoV_NSP4_N,Spain,GISAID,4900,116
44662,2021-04-01,DOMAIN,CoV_NSP4_N,Sweden,GISAID,10991,77
44663,2021-04-01,DOMAIN,CoV_NSP4_N,Switzerland,GISAID,7690,92
44664,2021-04-01,DOMAIN,CoV_NSP4_N,Trinidad and Tobago,GISAID,1,6
44665,2021-04-01,DOMAIN,CoV_NSP4_N,Turkey,GISAID,12,1
44666,2021-04-01,DOMAIN,CoV_NSP4_N,United Kingdom,GISAID,35865,497
44667,2021-04-01,DOMAIN,CoV_NSP4_N,United States,GISAID,89737,1719
44668,2021-04-01,DOMAIN,CoV_NSP4_N,Zambia,GISAID,0,1
44669,2021-04-01,DOMAIN,CoV_NSP6,Argentina,GISAID,61,8
44670,2021-04-01,DOMAIN,CoV_NSP6,Aruba,GISAID,25,1
44671,2021-04-01,DOMAIN,CoV_NSP6,Australia,GISAID,16,5
44672,2021-04-01,DOMAIN,CoV_NSP6,Austria,GISAID,18,25
44673,2021-04-01,DOMAIN,CoV_NSP6,Bahrain,GISAID,3,2
44674,2021-04-01,DOMAIN,CoV_NSP6,Bangladesh,GISAID,10,11
44675,2021-04-01,DOMAIN,CoV_NSP6,Barbados,GISAID,5,6
44676,2021-04-01,DOMAIN,CoV_NSP6,Belgium,GISAID,206,114
44677,2021-04-01,DOMAIN,CoV_NSP6,"Bolivia, Plurinational State of",GISAID,1,1
44678,2021-04-01,DOMAIN,CoV_NSP6,Bosnia and Herzegovina,GISAID,1,1
44679,2021-04-01,DOMAIN,CoV_NSP6,Brazil,GISAID,165,136
44680,2021-04-01,DOMAIN,CoV_NSP6,Bulgaria,GISAID,32,13
44681,2021-04-01,DOMAIN,CoV_NSP6,Canada,GISAID,304,107
44682,2021-04-01,DOMAIN,CoV_NSP6,Chile,GISAID,324,101
44683,2021-04-01,DOMAIN,CoV_NSP6,Colombia,GISAID,28,17
44684,2021-04-01,DOMAIN,CoV_NSP6,Costa Rica,GISAID,3,11
44685,2021-04-01,DOMAIN,CoV_NSP6,Croatia,GISAID,17,17
44686,2021-04-01,DOMAIN,CoV_NSP6,Czechia,GISAID,19,13
44687,2021-04-01,DOMAIN,CoV_NSP6,Denmark,GISAID,284,650
44688,2021-04-01,DOMAIN,CoV_NSP6,Ecuador,GISAID,15,2
44689,2021-04-01,DOMAIN,CoV_NSP6,Estonia,GISAID,16,682
44690,2021-04-01,DOMAIN,CoV_NSP6,Finland,GISAID,22,94
44691,2021-04-01,DOMAIN,CoV_NSP6,France,GISAID,427,137
44692,2021-04-01,DOMAIN,CoV_NSP6,Gabon,GISAID,1,9
44693,2021-04-01,DOMAIN,CoV_NSP6,Germany,GISAID,1728,1197
44694,2021-04-01,DOMAIN,CoV_NSP6,Ghana,GISAID,8,19
44695,2021-04-01,DOMAIN,CoV_NSP6,Greece,GISAID,123,283
44696,2021-04-01,DOMAIN,CoV_NSP6,Honduras,GISAID,25,1
44697,2021-04-01,DOMAIN,CoV_NSP6,Hong Kong,GISAID,0,3
44698,2021-04-01,DOMAIN,CoV_NSP6,India,GISAID,109,74
44699,2021-04-01,DOMAIN,CoV_NSP6,Indonesia,GISAID,7,1
44700,2021-04-01,DOMAIN,CoV_NSP6,Ireland,GISAID,57,135
44701,2021-04-01,DOMAIN,CoV_NSP6,Israel,GISAID,21,44
44702,2021-04-01,DOMAIN,CoV_NSP6,Italy,GISAID,460,147
44703,2021-04-01,DOMAIN,CoV_NSP6,Japan,GISAID,294,51
44704,2021-04-01,DOMAIN,CoV_NSP6,Jordan,GISAID,1,4
44705,2021-04-01,DOMAIN,CoV_NSP6,Kenya,GISAID,7,3
44706,2021-04-01,DOMAIN,CoV_NSP6,Latvia,GISAID,51,20
44707,2021-04-01,DOMAIN,CoV_NSP6,Lithuania,GISAID,63,57
44708,2021-04-01,DOMAIN,CoV_NSP6,Luxembourg,GISAID,54,34
44709,2021-04-01,DOMAIN,CoV_NSP6,Malaysia,GISAID,12,5
44710,2021-04-01,DOMAIN,CoV_NSP6,Malta,GISAID,0,3
44711,2021-04-01,DOMAIN,CoV_NSP6,Mauritius,GISAID,0,10
44712,2021-04-01,DOMAIN,CoV_NSP6,Mexico,GISAID,209,64
44713,2021-04-01,DOMAIN,CoV_NSP6,Netherlands,GISAID,198,81
44714,2021-04-01,DOMAIN,CoV_NSP6,Norway,GISAID,83,10
44715,2021-04-01,DOMAIN,CoV_NSP6,Not available,GISAID,170,12
44716,2021-04-01,DOMAIN,CoV_NSP6,Papua New Guinea,GISAID,0,1
44717,2021-04-01,DOMAIN,CoV_NSP6,Peru,GISAID,246,7
44718,2021-04-01,DOMAIN,CoV_NSP6,Poland,GISAID,109,137
44719,2021-04-01,DOMAIN,CoV_NSP6,Portugal,GISAID,43,34
44720,2021-04-01,DOMAIN,CoV_NSP6,Qatar,GISAID,5,4
44721,2021-04-01,DOMAIN,CoV_NSP6,Romania,GISAID,7,4
44722,2021-04-01,DOMAIN,CoV_NSP6,Russian Federation,GISAID,39,6
44723,2021-04-01,DOMAIN,CoV_NSP6,Singapore,GISAID,17,16
44724,2021-04-01,DOMAIN,CoV_NSP6,Slovakia,GISAID,25,8
44725,2021-04-01,DOMAIN,CoV_NSP6,Slovenia,GISAID,133,22
44726,2021-04-01,DOMAIN,CoV_NSP6,South Africa,GISAID,14,6
44727,2021-04-01,DOMAIN,CoV_NSP6,Spain,GISAID,189,125
44728,2021-04-01,DOMAIN,CoV_NSP6,Sri Lanka,GISAID,6,2
44729,2021-04-01,DOMAIN,CoV_NSP6,Suriname,GISAID,5,1
44730,2021-04-01,DOMAIN,CoV_NSP6,Sweden,GISAID,216,135
44731,2021-04-01,DOMAIN,CoV_NSP6,Switzerland,GISAID,855,118
44732,2021-04-01,DOMAIN,CoV_NSP6,Thailand,GISAID,0,1
44733,2021-04-01,DOMAIN,CoV_NSP6,Uganda,GISAID,1,2
44734,2021-04-01,DOMAIN,CoV_NSP6,United Kingdom,GISAID,909,874
44735,2021-04-01,DOMAIN,CoV_NSP6,United States,GISAID,5877,2980
44736,2021-04-01,DOMAIN,CoV_NSP6,Wallis and Futuna,GISAID,0,3
44737,2021-04-01,DOMAIN,CoV_NSP7,Argentina,GISAID,2,5
44738,2021-04-01,DOMAIN,CoV_NSP7,Aruba,GISAID,0,2
44739,2021-04-01,DOMAIN,CoV_NSP7,Austria,GISAID,0,4
44740,2021-04-01,DOMAIN,CoV_NSP7,Belgium,GISAID,315,7
44741,2021-04-01,DOMAIN,CoV_NSP7,Brazil,GISAID,42,8
44742,2021-04-01,DOMAIN,CoV_NSP7,Bulgaria,GISAID,4,5
44743,2021-04-01,DOMAIN,CoV_NSP7,Canada,GISAID,91,6
44744,2021-04-01,DOMAIN,CoV_NSP7,Chile,GISAID,4,5
44745,2021-04-01,DOMAIN,CoV_NSP7,Colombia,GISAID,3,4
44746,2021-04-01,DOMAIN,CoV_NSP7,Croatia,GISAID,20,9
44747,2021-04-01,DOMAIN,CoV_NSP7,Czechia,GISAID,8,2
44748,2021-04-01,DOMAIN,CoV_NSP7,Denmark,GISAID,622,17
44749,2021-04-01,DOMAIN,CoV_NSP7,Finland,GISAID,6,2
44750,2021-04-01,DOMAIN,CoV_NSP7,France,GISAID,145,43
44751,2021-04-01,DOMAIN,CoV_NSP7,Germany,GISAID,908,199
44752,2021-04-01,DOMAIN,CoV_NSP7,India,GISAID,1029,29
44753,2021-04-01,DOMAIN,CoV_NSP7,Ireland,GISAID,194,2
44754,2021-04-01,DOMAIN,CoV_NSP7,Israel,GISAID,35,5
44755,2021-04-01,DOMAIN,CoV_NSP7,Italy,GISAID,90,118
44756,2021-04-01,DOMAIN,CoV_NSP7,Japan,GISAID,74,36
44757,2021-04-01,DOMAIN,CoV_NSP7,Latvia,GISAID,101,1
44758,2021-04-01,DOMAIN,CoV_NSP7,Lithuania,GISAID,51,15
44759,2021-04-01,DOMAIN,CoV_NSP7,Luxembourg,GISAID,19,3
44760,2021-04-01,DOMAIN,CoV_NSP7,Malta,GISAID,0,1
44761,2021-04-01,DOMAIN,CoV_NSP7,Mexico,GISAID,11,7
44762,2021-04-01,DOMAIN,CoV_NSP7,Netherlands,GISAID,70,77
44763,2021-04-01,DOMAIN,CoV_NSP7,New Zealand,GISAID,4,1
44764,2021-04-01,DOMAIN,CoV_NSP7,Not available,GISAID,7,2
44765,2021-04-01,DOMAIN,CoV_NSP7,Pakistan,GISAID,1,3
44766,2021-04-01,DOMAIN,CoV_NSP7,Peru,GISAID,1,1
44767,2021-04-01,DOMAIN,CoV_NSP7,Poland,GISAID,91,63
44768,2021-04-01,DOMAIN,CoV_NSP7,Portugal,GISAID,33,2
44769,2021-04-01,DOMAIN,CoV_NSP7,Réunion,GISAID,1,18
44770,2021-04-01,DOMAIN,CoV_NSP7,Romania,GISAID,3,1
44771,2021-04-01,DOMAIN,CoV_NSP7,Russian Federation,GISAID,17,4
44772,2021-04-01,DOMAIN,CoV_NSP7,Singapore,GISAID,45,3
44773,2021-04-01,DOMAIN,CoV_NSP7,Slovenia,GISAID,17,4
44774,2021-04-01,DOMAIN,CoV_NSP7,Spain,GISAID,221,127
44775,2021-04-01,DOMAIN,CoV_NSP7,Sweden,GISAID,296,19
44776,2021-04-01,DOMAIN,CoV_NSP7,Switzerland,GISAID,194,50
44777,2021-04-01,DOMAIN,CoV_NSP7,United Kingdom,GISAID,1683,188
44778,2021-04-01,DOMAIN,CoV_NSP7,United States,GISAID,3510,459
44779,2021-04-01,DOMAIN,CoV_NSP8,Angola,GISAID,0,1
44780,2021-04-01,DOMAIN,CoV_NSP8,Argentina,GISAID,2,21
44781,2021-04-01,DOMAIN,CoV_NSP8,Aruba,GISAID,2,4
44782,2021-04-01,DOMAIN,CoV_NSP8,Australia,GISAID,3,13
44783,2021-04-01,DOMAIN,CoV_NSP8,Austria,GISAID,9,13
44784,2021-04-01,DOMAIN,CoV_NSP8,Bahrain,GISAID,0,3
44785,2021-04-01,DOMAIN,CoV_NSP8,Bangladesh,GISAID,3,1
44786,2021-04-01,DOMAIN,CoV_NSP8,Belgium,GISAID,58,88
44787,2021-04-01,DOMAIN,CoV_NSP8,Brazil,GISAID,35,45
44788,2021-04-01,DOMAIN,CoV_NSP8,Bulgaria,GISAID,14,9
44789,2021-04-01,DOMAIN,CoV_NSP8,Canada,GISAID,139,103
44790,2021-04-01,DOMAIN,CoV_NSP8,Chile,GISAID,5,7
44791,2021-04-01,DOMAIN,CoV_NSP8,China,GISAID,0,1
44792,2021-04-01,DOMAIN,CoV_NSP8,Colombia,GISAID,83,5
44793,2021-04-01,DOMAIN,CoV_NSP8,Costa Rica,GISAID,2,2
44794,2021-04-01,DOMAIN,CoV_NSP8,Croatia,GISAID,7,95
44795,2021-04-01,DOMAIN,CoV_NSP8,Czechia,GISAID,9,18
44796,2021-04-01,DOMAIN,CoV_NSP8,Denmark,GISAID,206,258
44797,2021-04-01,DOMAIN,CoV_NSP8,Ecuador,GISAID,0,2
44798,2021-04-01,DOMAIN,CoV_NSP8,Estonia,GISAID,4,13
44799,2021-04-01,DOMAIN,CoV_NSP8,Finland,GISAID,4,146
44800,2021-04-01,DOMAIN,CoV_NSP8,France,GISAID,504,128
44801,2021-04-01,DOMAIN,CoV_NSP8,Germany,GISAID,476,681
44802,2021-04-01,DOMAIN,CoV_NSP8,Ghana,GISAID,1,4
44803,2021-04-01,DOMAIN,CoV_NSP8,Greece,GISAID,20,24
44804,2021-04-01,DOMAIN,CoV_NSP8,Guam,GISAID,0,2
44805,2021-04-01,DOMAIN,CoV_NSP8,Hong Kong,GISAID,0,37
44806,2021-04-01,DOMAIN,CoV_NSP8,India,GISAID,35,49
